"id","title","description","cover_image"
"56","Độc Thúy Nàng Thành Nghiện","Bạn trai kết hôn, cô dâu không phải là cô! Còn bị gọi là “tiểu tam”, chỉ trong một ngày bị thiên hạ chỉ trích, bị vạn người mắng nhiếc! Vì vậy cô quyết định đồng ý lời cầu hôn khó hiểu của tam thiếu gia nhà họ Dịch! Từ đó trở thành phu nhân danh môn được mọi người chú ý! Vì thế cô đắc tội với nhiều phụ nữ có thế lực, bị vu oan, gán tội, truy sát... đủ loại thủ đoạn độc ác liên tiếp diễn ra. May nhờ chồng cao phú soái xử lý mọi tình huống, bảo vệ cô kín kẽ không lọt khe.","qq-comics/thumbnails/656937.jpg"
"81","Tổ Tiên Ở Trên","Vào ngày Kuizi Yebu Xiu tỏ tình, anh ta gặp tai nạn xe và biến thành một hồ ly tinh đẳng cấp ♀. Tài xế gây tai nạn lại là một vị hòa thượng điển trai. “Ta sẽ chịu trách nhiệm cho nửa đời còn lại của em,” hòa thượng nói. Nhưng Yebu Xiu tức giận gào lên, “Ai bảo anh chịu trách nhiệm chứ?! Tôi chỉ muốn trở lại như cũ thôi!!” ———— Câu chuyện chuyển giới tưởng chừng bình thường nhưng luôn đầy những tình tiết bất ngờ và hài hước!!","qq-comics/thumbnails/656591.jpg"
"114","Không Ai Khác Ngoài Anh","Một giấc ngủ tỉnh dậy, mọi thứ đã đổi thay—người và vật không còn như trước. Neil phát hiện ký ức cuối cùng của mình dừng lại cách đây vạn năm. Sau đó, anh nhận ra không gian mình đang ở không phải thế giới ban đầu. Dòng chảy hỗn loạn thời không xuất hiện ở các chiều không gian khác nhau, dần dần xuất hiện nhiều đồng hành có trải nghiệm tương tự. Mọi người quyết định dùng sức mạnh của Người Giữ Tháp Đồng Hồ và Cánh Cửa để kết nối với thế giới bên ngoài, thu thập thêm manh mối. Trong quá trình đó đã xảy ra nhiều câu chuyện ngoài dự đoán.","qq-comics/thumbnails/655621.jpg"
"18","Ta cuối cùng sẽ cày đến thành thần","Thần đã chết, loài người tự lập.
Còn ta, cuối cùng sẽ cày đến thành thần!","qq-comics/thumbnails/657037.jpg"
"191","NPC Nhà Tôi Quá Khó Tán","Diệp Hiên phát hiện mình xuyên không vào thế giới game do chính tay mình thiết kế, trở thành một nhân vật bị đẩy làm bia đỡ đạn. Dựa vào hiểu biết về game và cuốn sổ ghi chú cốt truyện mang theo, Diệp Hiên hiểu rõ thân phận của mình rất quan trọng, một khi lộ diện sẽ chết. Vì vậy, mỗi ngày Diệp Hiên đều như đi trên băng mỏng, lời nói và hành động đều thận trọng.","qq-comics/thumbnails/649020.jpg"
"91","Bắt đầu với nghìn tỷ tài nguyên, nữ thần hối hận rồi","Liên tục tát mặt thật đã! Nắm trong tay nghìn tỷ tài nguyên, tát mặt mấy cô gái rác rưởi, chinh phục nữ thần, Trần Vũ kết nối với hệ thống thằng khốn, quét sạch mọi kẻ mạnh trong tận thế, thu phục vô số nữ thần otaku!","qq-comics/thumbnails/656266.jpg"
"157","Linh Lung · Truyền Kỳ Nguyệt Khôi","Nhà khoa học thần kinh thiên tài Bạch Nguyệt Khôi đã cấy não của ân sư mình vào thân xác một tử tù để cứu ông. Cùng lúc đó, thảm họa địa chất liên tiếp xảy ra, Jones đánh cắp Dược Phẩm Thiên Thần gây ra hàng loạt biến dị, thành phố Cửu Xuyên biến thành địa ngục trần gian. Mọi chuyện chưa kịp lắng xuống thì tận thế thật sự đã đến...","qq-comics/thumbnails/650233.jpg"
"101","Hộp Thú Dữ: Kỷ Nguyên Cơ Giáp","Câu chuyện diễn ra trên Trái Đất gần một nghìn năm sau. Sau cuộc đại chiến giữa trí tuệ nhân tạo và con người, quái thú ""Taisui"" hoành hành khắp nơi, khiến môi trường tự nhiên và hình thái xã hội thay đổi lớn. Con người phát minh ra ""BOX""—một loạt công nghệ mới liên quan đến hộp—để hợp tác với Hộp Thú Dữ, quyết liệt chống lại kẻ thù.
Lục Mã, thợ thú hộp gặp vấn đề, được Hộp Thú Dữ ""Dio"" chọn, bắt đầu thực hiện các nhiệm vụ khác nhau. Trên hành trình, họ nhận được nhiệm vụ chi viện thành phố Chu Tước. Câu chuyện của họ mới chỉ bắt đầu.","qq-comics/thumbnails/655980.jpg"
"71","Truyền Thuyết Kỳ Lạ Thủ Đô Thục","Khi một xác sống nghìn năm giàu có gặp một ma cà rồng ngang ngược, sự kết hợp giữa yếu tố phương Đông và phương Tây sẽ tạo ra những tình huống hài hước nào? Giữa việc tìm kiếm gia đình và trả thù, liệu họ có thắp lên ngọn lửa tình yêu?","qq-comics/thumbnails/656635.jpg"
"6","Tôi nhất định phải giả vờ.","Sát thủ Hạ Nhiên thuê một căn phòng để ngày đêm theo dõi mục tiêu ám sát Mạnh Thời Dự. Không ngờ xảy ra rắc rối, và tình cờ lại trở thành vệ sĩ của Mạnh Thời Dự.
Sát thủ bắt đầu học cách bảo vệ người khác, tưởng rằng mình đang bảo vệ một người ngây thơ trong sáng, nhưng không biết rằng ngay từ lúc nhận nhiệm vụ ám sát, anh đã rơi vào bẫy của Mạnh Thời Dự...","qq-comics/thumbnails/657023.jpg"
"15","Thành phố Furry","Ai nói bạn cùng phòng Furry rất chữa lành? F4 khu Yunting nhất định sẽ khiến bạn cười chết! Cừu xoăn rụng sừng nghịch ngợm dùng thực lực tự hại mình, báo tuyết “lạnh lùng” cuối cùng lại thành chàng trai hài hước, thầy giáo xã hội đen “vô dụng” Hui phát điên thức tỉnh, bác sĩ Bạch dịu dàng liệu có thể cứu chữa thần kỳ?! Tất cả đều có trong bộ truyện đô thị hài hước về rụng lông, phá nhà và cứu lấy sự buồn chán này!","qq-comics/thumbnails/657206.jpg"
"47","Huyền Giám Tiên Tộc","Lục Giang Tiên vì thức khuya mà đột tử, nhưng hồn phách còn sót lại lại nhập vào một chiếc gương đồng màu xám xanh đầy vết nứt, trôi dạt vào thế giới tu tiên bao la vô tận.
Trên núi Đại Lệ hiểm trở khó lường, bên bờ sông Mi Chi, một ngôi làng nhỏ, một gia tộc nhỏ nhặt được chiếc gương này. Họ truyền lại đạo tiên, dạy pháp thuật tiên, mở ra một sử thi tu tiên hùng tráng thuộc về họ Lý Vọng Nguyệt.
Chuyển thể từ tiểu thuyết cùng tên trên mạng Qidian thuộc Tập đoàn Đọc Văn, tác giả gốc: Kỳ Duyệt Nhân","qq-comics/thumbnails/656882.jpg"
"117","Thần Y Mạnh Nhất: Luôn Có Sư Tỷ Mưu Đồ Bất Chính Với Tôi","Các tuyệt học của Thiên Y Môn là đỉnh cao thế giới. Sau khi Diệp Trần xuất sư, cậu bị tám sư tỷ xinh đẹp đuổi xuống núi tìm! Mỗi sư tỷ đều có thân phận phi phàm: Nữ vương Hắc Vực uy chấn giới đen trắng, nữ tỷ phú xinh đẹp tinh thông đan thuật, minh tinh đang hot với kỹ thuật quyến rũ toàn diện... Có các sư tỷ chiều chuộng, cậu bé nghèo Diệp Trần từ đó sống cuộc đời hạnh phúc.","qq-comics/thumbnails/655540.jpg"
"22","Ra tù rồi, tiểu thư thật sự điên cuồng chống lại cả gia tộc","Tiểu thư thật sự không được cha mẹ yêu thương, bị ép nhận tội vào tù. Ra tù, dựa vào trí tuệ bản thân, sự trợ giúp của “giáo viên/mentor” và sự bảo vệ của nam chính, cô kiên quyết cắt đứt quan hệ, phản công, vạch trần bí mật gia tộc và đánh bại gia đình ruột thịt.","qq-comics/thumbnails/657114.jpg"
"118","Nữ Đế Ma Tôn Chuyển Sinh Thành Sếp Tôi","Nữ sếp ngã gục trước mặt tôi—nên cứu hay không cứu? Nếu cứu thì chẳng phải bất công với tôi ngày nào cũng làm 996 sao? Nếu không cứu thì ai sẽ giúp tôi lo khoản hoàn trả chưa được duyệt? Lục Hữu Vi thở dài rồi cứu sếp. Ai ngờ người phụ nữ thường xuyên hành hạ tôi này hình như bị tổn thương não. Khi tỉnh dậy, cô ta nói mình là Nữ Đế Ma Tông, còn muốn truyền dạy tôi tu chân đạo...?","qq-comics/thumbnails/654553.jpg"
"116","Thần quái dị của Đạo gây loạn, ta chỉ cần một tay là giết thần.","Thiếu niên Lục Vũ xuyên không đến thế giới khác, nhận được ""Đừng vội rút thăm hệ thống."" Thế giới mới này, khắp nơi thờ phụng những thần Phật, yêu ma có hình dạng quái dị, từ đó phát sinh nhiều giáo phái khác nhau. Giáo đồ cuồng nhiệt mong chờ họ giáng lâm, thống trị hoặc hủy diệt thế giới. Vì vậy, triều đình lập ra ""Trấn Ma Ngự Sứ Sở"", chuyên trách điều tra các sự kiện như vậy...","qq-comics/thumbnails/654848.jpg"
"37","Bị cha tàn bạo cưỡng chiếm sau","Hoàng tử ma tộc sa sút Elias, để bảo vệ mạng sống của hai con trai Sol và Ros, bị ép phải cưới chúa tể người nóng tính Lanther. Ai ngờ, đêm tân hôn, con trai Sol vô tình nuốt phải thuốc độc. Danh tính nửa người nửa ma kích hoạt điều cấm kỵ, Elias để giúp con giải độc, vô tình kích hoạt thuật cấm, hoán đổi linh hồn với Sol.
Một bên là đứa con nửa người nửa ma 16 tuổi nhút nhát, một bên là bạn đời ma tộc xinh đẹp cao quý, Lanther liệu có nhìn thấu sự giả trang của họ?!","qq-comics/thumbnails/656565.jpg"
"119","Thông Thánh: Sáu Thiếu Niên Thông Cảm","Từ khi sinh ra đến lúc vào tiểu học, Cổ Nhân khác biệt với những đứa trẻ khác, cảm xúc biến động lớn. Cậu vô tình làm tổn thương bạn bè xung quanh và bị buộc thôi học. Qua việc học trực tuyến hàng ngày, Cổ Nhân với trí nhớ siêu phàm, đến 15 tuổi đã trở thành người thông hiểu cổ kim, kiến thức sâu rộng gần như tiến sĩ nhân loại học. Cậu sở hữu những tuyệt kỹ như “Mã Vương Đới Đạo Dẫn Thuật”, “Cổ Pháp Dịch Cân Kinh”, “Võ Đường Kim Cương Công” mà không hề hay biết. Cho đến ngày sinh nhật thứ mười lăm của cậu...","qq-comics/thumbnails/655518.jpg"
"11","Dấu Hiệu Kém Cỏi","Yan Xunzhou bị bắt cóc đột ngột khi đang làm ca đêm tại cửa hàng tiện lợi. Ngay khi bọn bắt có định giết anh, một sát thủ đẹp trai từ trên trời rơi xuống, xử lý hết bọn bắt cóc, rồi kéo theo Yan Xunzhou đầy ngơ ngác rời đi.
Hóa ra, vì ngoại hình giống nhau, Yan Xunzhou bị nhầm thành thái tử của băng đảng lớn nhất địa phương là Ke Rongchen. Ke Rongchen đã bị giết một ngày trước, hung thủ chưa rõ. Để báo thù cho con trai, đại ca băng đảng Ke Ming quyết định để Yan Xunzhou giả làm thái tử dụ rắn ra khỏi hang...","qq-comics/thumbnails/656722.jpg"
"159","Ác Nữ Xà Lan","Nữ minh tinh hàng đầu Thư Lan xinh đẹp rực rỡ, chuyên nghiệp vững vàng. Để nổi tiếng, cô không từ thủ đoạn, tình trường trong giới vô số mà cũng vô tình, sự nghiệp đang ở đỉnh cao thì nhận một bộ phim tình báo tình cảm thời dân quốc với dàn ekip hàng đầu, nhưng đoàn phim lại chọn người yêu cũ mà cô ghét nhất - Phương Dực Nho làm nam chính. Sau đó, bạn gái bí mật của Phương Dực Nho là Lương Sảng và nam diễn viên trẻ mới nổi Chu Hi cũng lần lượt mang vốn vào đoàn, tình hình đoàn phim trở nên phức tạp. Nam diễn viên trẻ mới nổi này rốt cuộc là ai? Tại sao anh ta nhìn tôi như vậy?","qq-comics/thumbnails/649568.jpg"
